Episode 223: Loss 147.17, Reward -208.0796718597412, Avgloss 147.54, Avgreward -206.97, Epsilon 0.02, TotalStep 11320
Episode 224: Loss 158.72, Reward -195.73240280151367, Avgloss 147.31, Avgreward -207.04, Epsilon 0.02, TotalStep 11373
Episode 225: Loss 178.72, Reward -206.76448345184326, Avgloss 147.28, Avgreward -207.03, Epsilon 0.02, TotalStep 11423
Episode 226: Loss 142.94, Reward -205.2516222000122, Avgloss 147.25, Avgreward -207.04, Epsilon 0.02, TotalStep 11473
Episode 0: Loss 74.42, Reward -16.555023193359375, Avgloss 74.42, Avgreward -16.56, Epsilon 0.10, TotalStep 9
Episode 1: Loss 160.13, Reward 1.6075611114501953, Avgloss 117.28, Avgreward -7.47, Epsilon 0.10, TotalStep 40
Episode 2: Loss 120.53, Reward -1.5838623046875, Avgloss 118.36, Avgreward -5.51, Epsilon 0.10, TotalStep 71
Episode 3: Loss 103.55, Reward 1.471114158630371, Avgloss 114.66, Avgreward -3.77, Epsilon 0.10, TotalStep 102
Episode 4: Loss 95.93, Reward 7.288718223571777, Avgloss 110.91, Avgreward -1.55, Epsilon 0.10, TotalStep 134
Episode 5: Loss 88.53, Reward -0.28781890869140625, Avgloss 107.18, Avgreward -1.34, Epsilon 0.10, TotalStep 166
Episode 6: Loss 75.40, Reward -7.899188995361328, Avgloss 102.64, Avgreward -2.28, Epsilon 0.10, TotalStep 197
Episode 7: Loss 68.53, Reward -24.328303337097168, Avgloss 98.38, Avgreward -5.04, Epsilon 0.10, TotalStep 226
Episode 8: Loss 64.02, Reward -6.202793121337891, Avgloss 94.56, Avgreward -5.17, Epsilon 0.10, TotalStep 257
Episode 9: Loss 54.44, Reward -30.328798294067383, Avgloss 90.55, Avgreward -7.68, Epsilon 0.10, TotalStep 285
Episode 10: Loss 61.47, Reward -0.8177995681762695, Avgloss 87.91, Avgreward -7.06, Epsilon 0.09, TotalStep 317
Episode 11: Loss 60.57, Reward 1.041269302368164, Avgloss 85.63, Avgreward -6.38, Epsilon 0.09, TotalStep 349
Episode 12: Loss 52.65, Reward -5.0551652908325195, Avgloss 83.09, Avgreward -6.28, Epsilon 0.09, TotalStep 380
Episode 13: Loss 63.52, Reward 0.20711421966552734, Avgloss 81.69, Avgreward -5.82, Epsilon 0.09, TotalStep 412
Episode 14: Loss 64.66, Reward -0.14901161193847656, Avgloss 80.56, Avgreward -5.44, Epsilon 0.09, TotalStep 443
Episode 15: Loss 57.78, Reward -26.614665985107422, Avgloss 79.13, Avgreward -6.76, Epsilon 0.09, TotalStep 472
Episode 16: Loss 57.83, Reward -4.094243049621582, Avgloss 77.88, Avgreward -6.61, Epsilon 0.09, TotalStep 504
Episode 17: Loss 64.49, Reward -0.1425027847290039, Avgloss 77.14, Avgreward -6.25, Epsilon 0.09, TotalStep 536
Episode 18: Loss 55.79, Reward -6.889748573303223, Avgloss 76.01, Avgreward -6.28, Epsilon 0.09, TotalStep 567
Episode 19: Loss 48.72, Reward -34.41457748413086, Avgloss 74.65, Avgreward -7.69, Epsilon 0.09, TotalStep 595
Episode 20: Loss 56.56, Reward -23.471975326538086, Avgloss 73.79, Avgreward -8.44, Epsilon 0.09, TotalStep 624
Episode 21: Loss 56.75, Reward -11.670088768005371, Avgloss 73.01, Avgreward -8.59, Epsilon 0.09, TotalStep 654
Episode 22: Loss 64.16, Reward 4.404306411743164, Avgloss 72.63, Avgreward -8.02, Epsilon 0.09, TotalStep 687
Episode 23: Loss 62.39, Reward -8.540582656860352, Avgloss 72.20, Avgreward -8.04, Epsilon 0.09, TotalStep 718
Episode 24: Loss 66.42, Reward -6.225991249084473, Avgloss 71.97, Avgreward -7.97, Epsilon 0.09, TotalStep 749
Episode 25: Loss 63.65, Reward -22.510123252868652, Avgloss 71.65, Avgreward -8.53, Epsilon 0.09, TotalStep 779
Episode 26: Loss 62.84, Reward -7.726407051086426, Avgloss 71.32, Avgreward -8.50, Epsilon 0.09, TotalStep 810
Episode 27: Loss 60.84, Reward -18.33338737487793, Avgloss 70.95, Avgreward -8.85, Epsilon 0.09, TotalStep 840
Episode 28: Loss 58.64, Reward -4.007697105407715, Avgloss 70.52, Avgreward -8.68, Epsilon 0.09, TotalStep 871
Episode 29: Loss 69.84, Reward 6.2897443771362305, Avgloss 70.50, Avgreward -8.18, Epsilon 0.09, TotalStep 904
Episode 30: Loss 60.60, Reward -12.40231990814209, Avgloss 70.18, Avgreward -8.32, Epsilon 0.08, TotalStep 936
Episode 31: Loss 68.54, Reward 2.458953857421875, Avgloss 70.13, Avgreward -7.98, Epsilon 0.08, TotalStep 969
Episode 32: Loss 78.28, Reward -8.063006401062012, Avgloss 70.38, Avgreward -7.99, Epsilon 0.08, TotalStep 1001
Episode 33: Loss 239.51, Reward -16.21677875518799, Avgloss 75.35, Avgreward -8.23, Epsilon 0.08, TotalStep 1032
Episode 34: Loss 148.32, Reward -16.188716888427734, Avgloss 77.44, Avgreward -8.46, Epsilon 0.08, TotalStep 1063
Episode 35: Loss 122.62, Reward -21.379494667053223, Avgloss 78.69, Avgreward -8.81, Epsilon 0.08, TotalStep 1093
Episode 36: Loss 106.86, Reward -15.51508903503418, Avgloss 79.45, Avgreward -9.00, Epsilon 0.08, TotalStep 1124
Episode 37: Loss 94.01, Reward -6.231045722961426, Avgloss 79.84, Avgreward -8.92, Epsilon 0.08, TotalStep 1156
Episode 38: Loss 77.88, Reward -11.590957641601562, Avgloss 79.79, Avgreward -8.99, Epsilon 0.08, TotalStep 1187
Episode 39: Loss 71.28, Reward -30.208253860473633, Avgloss 79.57, Avgreward -9.52, Epsilon 0.08, TotalStep 1217
Episode 40: Loss 63.52, Reward -21.955370903015137, Avgloss 79.18, Avgreward -9.83, Epsilon 0.08, TotalStep 1247
Episode 41: Loss 64.19, Reward -16.157221794128418, Avgloss 78.82, Avgreward -9.98, Epsilon 0.08, TotalStep 1278
Episode 42: Loss 60.30, Reward -12.446093559265137, Avgloss 78.39, Avgreward -10.03, Epsilon 0.08, TotalStep 1309
Episode 43: Loss 58.80, Reward -17.496538162231445, Avgloss 77.95, Avgreward -10.20, Epsilon 0.08, TotalStep 1340
Episode 44: Loss 52.16, Reward -21.452808380126953, Avgloss 77.38, Avgreward -10.45, Epsilon 0.08, TotalStep 1370
Episode 45: Loss 47.17, Reward -47.45070934295654, Avgloss 76.72, Avgreward -11.26, Epsilon 0.08, TotalStep 1397
Episode 46: Loss 51.09, Reward -19.975590705871582, Avgloss 76.17, Avgreward -11.44, Epsilon 0.08, TotalStep 1428
Episode 47: Loss 50.96, Reward -23.547887802124023, Avgloss 75.65, Avgreward -11.69, Epsilon 0.08, TotalStep 1458
Episode 48: Loss 48.62, Reward -19.120097160339355, Avgloss 75.10, Avgreward -11.85, Epsilon 0.08, TotalStep 1489
Episode 49: Loss 48.26, Reward -22.222232818603516, Avgloss 74.56, Avgreward -12.05, Epsilon 0.08, TotalStep 1519
Episode 50: Loss 46.70, Reward -23.068857192993164, Avgloss 74.01, Avgreward -12.27, Epsilon 0.08, TotalStep 1549
Episode 51: Loss 46.43, Reward -47.414612770080566, Avgloss 73.48, Avgreward -12.95, Epsilon 0.08, TotalStep 1576
Episode 52: Loss 76.57, Reward 165.75815677642822, Avgloss 73.54, Avgreward -9.57, Epsilon 0.08, TotalStep 1626
Episode 53: Loss 48.40, Reward -185.3186845779419, Avgloss 73.08, Avgreward -12.83, Epsilon 0.07, TotalStep 1656
Episode 54: Loss 54.24, Reward -186.80613040924072, Avgloss 72.73, Avgreward -15.99, Epsilon 0.07, TotalStep 1686
Episode 55: Loss 39.20, Reward -211.60833835601807, Avgloss 72.13, Avgreward -19.48, Epsilon 0.07, TotalStep 1713
Episode 56: Loss 46.64, Reward -211.93883419036865, Avgloss 71.69, Avgreward -22.86, Epsilon 0.07, TotalStep 1740
Episode 57: Loss 57.33, Reward -188.05947303771973, Avgloss 71.44, Avgreward -25.71, Epsilon 0.07, TotalStep 1770
Episode 58: Loss 45.19, Reward -209.12456512451172, Avgloss 71.00, Avgreward -28.82, Epsilon 0.07, TotalStep 1797
Episode 59: Loss 64.38, Reward -182.08401203155518, Avgloss 70.88, Avgreward -31.37, Epsilon 0.07, TotalStep 1828
Episode 60: Loss 55.08, Reward -196.98781967163086, Avgloss 70.63, Avgreward -34.09, Epsilon 0.07, TotalStep 1857
Episode 61: Loss 59.32, Reward -212.36534118652344, Avgloss 70.44, Avgreward -36.96, Epsilon 0.07, TotalStep 1884
Episode 62: Loss 65.85, Reward -181.7267656326294, Avgloss 70.37, Avgreward -39.26, Epsilon 0.07, TotalStep 1914
Episode 63: Loss 66.94, Reward -180.61349391937256, Avgloss 70.32, Avgreward -41.47, Epsilon 0.07, TotalStep 1945
Episode 64: Loss 63.92, Reward -187.52384185791016, Avgloss 70.22, Avgreward -43.72, Epsilon 0.07, TotalStep 1975
Episode 65: Loss 444.18, Reward 235.39161682128906, Avgloss 75.88, Avgreward -39.49, Epsilon 0.07, TotalStep 2050
Episode 66: Loss 158.67, Reward -440.2501344680786, Avgloss 77.12, Avgreward -45.47, Epsilon 0.07, TotalStep 2078
Episode 67: Loss 146.49, Reward -441.7641878128052, Avgloss 78.14, Avgreward -51.30, Epsilon 0.07, TotalStep 2106
Episode 68: Loss 135.52, Reward -446.3740348815918, Avgloss 78.97, Avgreward -57.02, Epsilon 0.07, TotalStep 2133
Episode 69: Loss 106.86, Reward -440.309739112854, Avgloss 79.37, Avgreward -62.50, Epsilon 0.07, TotalStep 2161
Episode 70: Loss 109.01, Reward -447.41742610931396, Avgloss 79.79, Avgreward -67.92, Epsilon 0.07, TotalStep 2188
Episode 71: Loss 110.13, Reward -444.7906732559204, Avgloss 80.21, Avgreward -73.15, Epsilon 0.07, TotalStep 2215
Episode 72: Loss 123.52, Reward -445.1834201812744, Avgloss 80.80, Avgreward -78.25, Epsilon 0.07, TotalStep 2242
Episode 73: Loss 109.39, Reward -446.4986801147461, Avgloss 81.19, Avgreward -83.23, Epsilon 0.07, TotalStep 2269
Episode 74: Loss 114.54, Reward -440.11781215667725, Avgloss 81.63, Avgreward -87.99, Epsilon 0.07, TotalStep 2297
Episode 75: Loss 120.04, Reward -444.01118755340576, Avgloss 82.14, Avgreward -92.67, Epsilon 0.07, TotalStep 2324
Episode 76: Loss 121.21, Reward -444.7082281112671, Avgloss 82.65, Avgreward -97.24, Epsilon 0.07, TotalStep 2351
Episode 77: Loss 117.81, Reward -446.28000259399414, Avgloss 83.10, Avgreward -101.72, Epsilon 0.07, TotalStep 2378
Episode 78: Loss 129.25, Reward -439.2498016357422, Avgloss 83.68, Avgreward -105.99, Epsilon 0.07, TotalStep 2405
Episode 79: Loss 135.18, Reward -445.8214998245239, Avgloss 84.33, Avgreward -110.24, Epsilon 0.07, TotalStep 2432
Episode 80: Loss 125.49, Reward -448.5497713088989, Avgloss 84.83, Avgreward -114.41, Epsilon 0.07, TotalStep 2459
Episode 81: Loss 139.89, Reward -443.95315647125244, Avgloss 85.50, Avgreward -118.43, Epsilon 0.06, TotalStep 2487
Episode 82: Loss 139.24, Reward -444.23863887786865, Avgloss 86.15, Avgreward -122.36, Epsilon 0.06, TotalStep 2514
Episode 83: Loss 124.39, Reward -443.03176403045654, Avgloss 86.61, Avgreward -126.18, Epsilon 0.06, TotalStep 2541
Episode 84: Loss 159.47, Reward -412.5929832458496, Avgloss 87.46, Avgreward -129.55, Epsilon 0.06, TotalStep 2572
Episode 85: Loss 161.79, Reward -414.8805856704712, Avgloss 88.33, Avgreward -132.86, Epsilon 0.06, TotalStep 2602
Episode 86: Loss 165.41, Reward -429.2876720428467, Avgloss 89.21, Avgreward -136.27, Epsilon 0.06, TotalStep 2631
Episode 87: Loss 153.89, Reward -426.98655128479004, Avgloss 89.95, Avgreward -139.57, Epsilon 0.06, TotalStep 2660
Episode 88: Loss 160.33, Reward -447.3165273666382, Avgloss 90.74, Avgreward -143.03, Epsilon 0.06, TotalStep 2687
Episode 89: Loss 143.48, Reward -448.27802181243896, Avgloss 91.33, Avgreward -146.42, Epsilon 0.06, TotalStep 2714
Episode 90: Loss 165.89, Reward -416.1245584487915, Avgloss 92.15, Avgreward -149.39, Epsilon 0.06, TotalStep 2744
Episode 91: Loss 175.77, Reward -417.0755624771118, Avgloss 93.06, Avgreward -152.30, Epsilon 0.06, TotalStep 2774
Episode 92: Loss 208.23, Reward -413.58580589294434, Avgloss 94.29, Avgreward -155.11, Epsilon 0.06, TotalStep 2804
Episode 93: Loss 183.21, Reward -415.4122829437256, Avgloss 95.24, Avgreward -157.88, Epsilon 0.06, TotalStep 2834
Episode 94: Loss 164.19, Reward -449.06914234161377, Avgloss 95.97, Avgreward -160.94, Epsilon 0.06, TotalStep 2861
Episode 0: Loss 20.56, Reward 22.963500022888184, Avgloss 20.56, Avgreward 22.96, Epsilon 0.10, TotalStep 2
Episode 1: Loss 119.94, Reward -57.262206077575684, Avgloss 70.25, Avgreward -17.15, Epsilon 0.10, TotalStep 20
Episode 2: Loss 78.59, Reward -53.17659378051758, Avgloss 73.03, Avgreward -29.16, Epsilon 0.10, TotalStep 38
Episode 3: Loss 62.54, Reward -54.688358306884766, Avgloss 70.41, Avgreward -35.54, Epsilon 0.10, TotalStep 56
Episode 4: Loss 52.77, Reward -59.01172161102295, Avgloss 66.88, Avgreward -40.24, Epsilon 0.10, TotalStep 74
Episode 5: Loss 46.16, Reward -57.33814239501953, Avgloss 63.43, Avgreward -43.09, Epsilon 0.10, TotalStep 92
Episode 6: Loss 48.46, Reward -11.960554122924805, Avgloss 61.29, Avgreward -38.64, Epsilon 0.10, TotalStep 113
Episode 7: Loss 43.32, Reward -26.484203338623047, Avgloss 59.04, Avgreward -37.12, Epsilon 0.10, TotalStep 133
Episode 8: Loss 35.37, Reward -56.531310081481934, Avgloss 56.41, Avgreward -39.28, Epsilon 0.10, TotalStep 151
Episode 9: Loss 32.66, Reward -50.441813468933105, Avgloss 54.04, Avgreward -40.39, Epsilon 0.10, TotalStep 169
Episode 10: Loss 30.09, Reward -56.809067726135254, Avgloss 51.86, Avgreward -41.89, Epsilon 0.10, TotalStep 187
Episode 11: Loss 29.26, Reward -53.6815881729126, Avgloss 49.98, Avgreward -42.87, Epsilon 0.10, TotalStep 205
Episode 12: Loss 28.03, Reward -51.86572074890137, Avgloss 48.29, Avgreward -43.56, Epsilon 0.10, TotalStep 223
Episode 13: Loss 26.23, Reward -59.20090675354004, Avgloss 46.71, Avgreward -44.68, Epsilon 0.10, TotalStep 241
Episode 14: Loss 26.22, Reward -51.06201171875, Avgloss 45.35, Avgreward -45.10, Epsilon 0.10, TotalStep 259
Episode 15: Loss 23.99, Reward -56.46843910217285, Avgloss 44.01, Avgreward -45.81, Epsilon 0.10, TotalStep 277
Episode 16: Loss 22.58, Reward -54.50420379638672, Avgloss 42.75, Avgreward -46.32, Epsilon 0.09, TotalStep 295
Episode 17: Loss 21.74, Reward -51.278090476989746, Avgloss 41.58, Avgreward -46.60, Epsilon 0.09, TotalStep 313
Episode 18: Loss 18.66, Reward -54.105329513549805, Avgloss 40.38, Avgreward -47.00, Epsilon 0.09, TotalStep 331
Episode 19: Loss 19.05, Reward -48.07453155517578, Avgloss 39.31, Avgreward -47.05, Epsilon 0.09, TotalStep 349
Episode 20: Loss 19.47, Reward -48.86600971221924, Avgloss 38.37, Avgreward -47.14, Epsilon 0.09, TotalStep 367
Episode 21: Loss 18.89, Reward -55.37824630737305, Avgloss 37.48, Avgreward -47.51, Epsilon 0.09, TotalStep 385
Episode 22: Loss 21.33, Reward -51.6535758972168, Avgloss 36.78, Avgreward -47.69, Epsilon 0.09, TotalStep 403
Episode 23: Loss 21.08, Reward -49.66025352478027, Avgloss 36.12, Avgreward -47.77, Epsilon 0.09, TotalStep 421
Episode 24: Loss 22.65, Reward -47.19390869140625, Avgloss 35.59, Avgreward -47.75, Epsilon 0.09, TotalStep 439
Episode 25: Loss 20.08, Reward -53.771162033081055, Avgloss 34.99, Avgreward -47.98, Epsilon 0.09, TotalStep 457
Episode 26: Loss 20.17, Reward -50.54643154144287, Avgloss 34.44, Avgreward -48.08, Epsilon 0.09, TotalStep 475
Episode 27: Loss 20.23, Reward -48.97966384887695, Avgloss 33.93, Avgreward -48.11, Epsilon 0.09, TotalStep 493
Episode 28: Loss 19.88, Reward -52.03580856323242, Avgloss 33.45, Avgreward -48.24, Epsilon 0.09, TotalStep 511
Episode 29: Loss 20.76, Reward -52.49192714691162, Avgloss 33.03, Avgreward -48.39, Epsilon 0.09, TotalStep 529
Episode 30: Loss 20.64, Reward -55.446743965148926, Avgloss 32.63, Avgreward -48.61, Epsilon 0.09, TotalStep 547
Episode 31: Loss 22.99, Reward -57.1974515914917, Avgloss 32.32, Avgreward -48.88, Epsilon 0.09, TotalStep 565
Episode 32: Loss 23.60, Reward -27.947664260864258, Avgloss 32.06, Avgreward -48.25, Epsilon 0.09, TotalStep 585
Episode 33: Loss 20.52, Reward -51.25613212585449, Avgloss 31.72, Avgreward -48.34, Epsilon 0.09, TotalStep 603
Episode 34: Loss 21.69, Reward -49.91040229797363, Avgloss 31.43, Avgreward -48.38, Epsilon 0.09, TotalStep 621
Episode 35: Loss 21.02, Reward -53.133177757263184, Avgloss 31.15, Avgreward -48.51, Epsilon 0.09, TotalStep 639
Episode 36: Loss 21.90, Reward -50.23081302642822, Avgloss 30.90, Avgreward -48.56, Epsilon 0.09, TotalStep 657
Episode 37: Loss 22.32, Reward -46.674418449401855, Avgloss 30.67, Avgreward -48.51, Epsilon 0.09, TotalStep 675
Episode 38: Loss 20.43, Reward -49.912095069885254, Avgloss 30.41, Avgreward -48.55, Epsilon 0.09, TotalStep 693
Episode 39: Loss 20.50, Reward -39.20886516571045, Avgloss 30.16, Avgreward -48.31, Epsilon 0.09, TotalStep 712
Episode 40: Loss 22.20, Reward -50.20127296447754, Avgloss 29.97, Avgreward -48.36, Epsilon 0.09, TotalStep 730
Episode 41: Loss 21.85, Reward -52.4827241897583, Avgloss 29.77, Avgreward -48.46, Epsilon 0.09, TotalStep 748
Episode 42: Loss 22.37, Reward -58.172607421875, Avgloss 29.60, Avgreward -48.68, Epsilon 0.09, TotalStep 766
Episode 43: Loss 21.90, Reward -53.04465293884277, Avgloss 29.42, Avgreward -48.78, Epsilon 0.09, TotalStep 784
Episode 44: Loss 23.00, Reward -48.09854030609131, Avgloss 29.28, Avgreward -48.77, Epsilon 0.09, TotalStep 802
Episode 45: Loss 21.80, Reward -50.83141326904297, Avgloss 29.12, Avgreward -48.81, Epsilon 0.09, TotalStep 820
Episode 46: Loss 22.42, Reward -51.46634578704834, Avgloss 28.98, Avgreward -48.87, Epsilon 0.09, TotalStep 838
Episode 47: Loss 20.07, Reward -61.4530086517334, Avgloss 28.79, Avgreward -49.13, Epsilon 0.09, TotalStep 855
Episode 48: Loss 20.73, Reward -47.682857513427734, Avgloss 28.63, Avgreward -49.10, Epsilon 0.09, TotalStep 873
Episode 49: Loss 22.17, Reward -47.18813896179199, Avgloss 28.50, Avgreward -49.06, Epsilon 0.09, TotalStep 891
Episode 50: Loss 19.98, Reward -51.13651752471924, Avgloss 28.33, Avgreward -49.10, Epsilon 0.09, TotalStep 909
Episode 51: Loss 20.51, Reward -51.03030204772949, Avgloss 28.18, Avgreward -49.14, Epsilon 0.08, TotalStep 927
Episode 52: Loss 22.47, Reward -48.99880886077881, Avgloss 28.07, Avgreward -49.14, Epsilon 0.08, TotalStep 945
Episode 53: Loss 20.41, Reward -49.08297061920166, Avgloss 27.93, Avgreward -49.14, Epsilon 0.08, TotalStep 963
Episode 54: Loss 18.74, Reward -48.70290756225586, Avgloss 27.76, Avgreward -49.13, Epsilon 0.08, TotalStep 981
Episode 55: Loss 18.45, Reward -62.85097599029541, Avgloss 27.60, Avgreward -49.37, Epsilon 0.08, TotalStep 998
Episode 56: Loss 92.42, Reward -50.78837871551514, Avgloss 28.73, Avgreward -49.40, Epsilon 0.08, TotalStep 1016
Episode 57: Loss 68.68, Reward -58.9228630065918, Avgloss 29.42, Avgreward -49.56, Epsilon 0.08, TotalStep 1033
Episode 58: Loss 58.90, Reward -63.16370964050293, Avgloss 29.92, Avgreward -49.79, Epsilon 0.08, TotalStep 1050
Episode 59: Loss 48.37, Reward -59.60276126861572, Avgloss 30.23, Avgreward -49.96, Epsilon 0.08, TotalStep 1067
Episode 60: Loss 53.90, Reward -18.517541885375977, Avgloss 30.62, Avgreward -49.44, Epsilon 0.08, TotalStep 1087
Episode 61: Loss 46.27, Reward -18.00680160522461, Avgloss 30.87, Avgreward -48.93, Epsilon 0.08, TotalStep 1107
Episode 62: Loss 39.40, Reward -47.24881649017334, Avgloss 31.01, Avgreward -48.91, Epsilon 0.08, TotalStep 1125
Episode 63: Loss 35.55, Reward -55.864572525024414, Avgloss 31.08, Avgreward -49.02, Epsilon 0.08, TotalStep 1143
Episode 64: Loss 30.49, Reward -60.419392585754395, Avgloss 31.07, Avgreward -49.19, Epsilon 0.08, TotalStep 1160
Episode 65: Loss 30.04, Reward -56.501126289367676, Avgloss 31.05, Avgreward -49.30, Epsilon 0.08, TotalStep 1177
Episode 66: Loss 29.33, Reward -62.300944328308105, Avgloss 31.03, Avgreward -49.50, Epsilon 0.08, TotalStep 1194
Episode 67: Loss 33.42, Reward -20.20583152770996, Avgloss 31.06, Avgreward -49.07, Epsilon 0.08, TotalStep 1214
Episode 68: Loss 32.42, Reward -29.717445373535156, Avgloss 31.08, Avgreward -48.78, Epsilon 0.08, TotalStep 1233
Episode 69: Loss 25.49, Reward -59.28752422332764, Avgloss 31.00, Avgreward -48.93, Epsilon 0.08, TotalStep 1250
Episode 70: Loss 24.82, Reward -58.5052490234375, Avgloss 30.91, Avgreward -49.07, Epsilon 0.08, TotalStep 1267
Episode 71: Loss 25.31, Reward -60.3179931640625, Avgloss 30.84, Avgreward -49.23, Epsilon 0.08, TotalStep 1284
Episode 72: Loss 24.58, Reward -48.86200428009033, Avgloss 30.75, Avgreward -49.22, Epsilon 0.08, TotalStep 1302
Episode 73: Loss 23.85, Reward -49.03101921081543, Avgloss 30.66, Avgreward -49.22, Epsilon 0.08, TotalStep 1320
Episode 74: Loss 23.54, Reward -49.332499504089355, Avgloss 30.56, Avgreward -49.22, Epsilon 0.08, TotalStep 1338
Episode 75: Loss 26.55, Reward -34.03470516204834, Avgloss 30.51, Avgreward -49.02, Epsilon 0.08, TotalStep 1357
Episode 76: Loss 22.37, Reward -47.01392650604248, Avgloss 30.40, Avgreward -48.99, Epsilon 0.08, TotalStep 1375
Episode 77: Loss 22.34, Reward -52.34100818634033, Avgloss 30.30, Avgreward -49.04, Epsilon 0.08, TotalStep 1393
Episode 78: Loss 23.26, Reward -55.09519577026367, Avgloss 30.21, Avgreward -49.11, Epsilon 0.08, TotalStep 1411
Episode 79: Loss 23.95, Reward -26.593852043151855, Avgloss 30.13, Avgreward -48.83, Epsilon 0.08, TotalStep 1430
Episode 80: Loss 19.68, Reward -62.54088878631592, Avgloss 30.00, Avgreward -49.00, Epsilon 0.08, TotalStep 1447
Episode 81: Loss 23.58, Reward -32.5437068939209, Avgloss 29.93, Avgreward -48.80, Epsilon 0.08, TotalStep 1466
Episode 82: Loss 24.49, Reward -17.83163547515869, Avgloss 29.86, Avgreward -48.43, Epsilon 0.08, TotalStep 1486
Episode 83: Loss 22.91, Reward -29.889273643493652, Avgloss 29.78, Avgreward -48.21, Epsilon 0.08, TotalStep 1505
Episode 84: Loss 18.89, Reward -62.657785415649414, Avgloss 29.65, Avgreward -48.38, Epsilon 0.08, TotalStep 1522
Episode 85: Loss 21.22, Reward -29.909038543701172, Avgloss 29.55, Avgreward -48.16, Epsilon 0.08, TotalStep 1541
Episode 86: Loss 23.84, Reward -18.109655380249023, Avgloss 29.49, Avgreward -47.82, Epsilon 0.08, TotalStep 1561
Episode 87: Loss 22.57, Reward -52.089500427246094, Avgloss 29.41, Avgreward -47.87, Epsilon 0.08, TotalStep 1579
Episode 88: Loss 22.14, Reward -31.06832504272461, Avgloss 29.33, Avgreward -47.68, Epsilon 0.08, TotalStep 1598
Episode 89: Loss 23.73, Reward -19.53895092010498, Avgloss 29.26, Avgreward -47.36, Epsilon 0.08, TotalStep 1618
Episode 90: Loss 21.01, Reward -48.97050857543945, Avgloss 29.17, Avgreward -47.38, Epsilon 0.07, TotalStep 1636
Episode 91: Loss 23.71, Reward -28.8771390914917, Avgloss 29.11, Avgreward -47.18, Epsilon 0.07, TotalStep 1655
Episode 92: Loss 22.05, Reward -31.992316246032715, Avgloss 29.04, Avgreward -47.02, Epsilon 0.07, TotalStep 1674
Episode 93: Loss 22.05, Reward -44.29810047149658, Avgloss 28.96, Avgreward -46.99, Epsilon 0.07, TotalStep 1692
Episode 94: Loss 20.55, Reward -60.50612926483154, Avgloss 28.87, Avgreward -47.13, Epsilon 0.07, TotalStep 1709
Episode 95: Loss 22.88, Reward -29.407262802124023, Avgloss 28.81, Avgreward -46.95, Epsilon 0.07, TotalStep 1728
Episode 96: Loss 23.64, Reward -30.815768241882324, Avgloss 28.76, Avgreward -46.78, Epsilon 0.07, TotalStep 1747
Episode 97: Loss 21.84, Reward -31.287550926208496, Avgloss 28.69, Avgreward -46.62, Epsilon 0.07, TotalStep 1766
Episode 98: Loss 24.13, Reward -29.502344131469727, Avgloss 28.64, Avgreward -46.45, Epsilon 0.07, TotalStep 1785
Episode 99: Loss 21.53, Reward -50.22435188293457, Avgloss 28.57, Avgreward -46.49, Epsilon 0.07, TotalStep 1803
Episode 100: Loss 21.68, Reward -60.59126853942871, Avgloss 28.58, Avgreward -47.32, Epsilon 0.07, TotalStep 1820
Episode 101: Loss 21.55, Reward -60.82420349121094, Avgloss 27.60, Avgreward -47.36, Epsilon 0.07, TotalStep 1837
Episode 102: Loss 22.44, Reward -44.19727325439453, Avgloss 27.04, Avgreward -47.27, Epsilon 0.07, TotalStep 1855
Episode 103: Loss 23.93, Reward -37.87894248962402, Avgloss 26.65, Avgreward -47.10, Epsilon 0.07, TotalStep 1874
Episode 104: Loss 23.97, Reward -27.09364891052246, Avgloss 26.36, Avgreward -46.78, Epsilon 0.07, TotalStep 1893
Episode 105: Loss 21.04, Reward -61.77706718444824, Avgloss 26.11, Avgreward -46.82, Epsilon 0.07, TotalStep 1910
Episode 106: Loss 20.75, Reward -59.461355209350586, Avgloss 25.83, Avgreward -47.30, Epsilon 0.07, TotalStep 1927
Episode 107: Loss 21.50, Reward -57.99448490142822, Avgloss 25.62, Avgreward -47.61, Epsilon 0.07, TotalStep 1944
Episode 108: Loss 22.69, Reward -56.80866241455078, Avgloss 25.49, Avgreward -47.62, Epsilon 0.07, TotalStep 1961
Episode 109: Loss 23.83, Reward -42.421817779541016, Avgloss 25.40, Avgreward -47.54, Epsilon 0.07, TotalStep 1979
Episode 110: Loss 20.57, Reward -57.599496841430664, Avgloss 25.31, Avgreward -47.55, Epsilon 0.07, TotalStep 1996
Episode 111: Loss 65.13, Reward -58.510375022888184, Avgloss 25.66, Avgreward -47.59, Epsilon 0.07, TotalStep 2013
Episode 112: Loss 74.27, Reward -14.735722541809082, Avgloss 26.13, Avgreward -47.22, Epsilon 0.07, TotalStep 2033
Episode 113: Loss 55.26, Reward -27.213382720947266, Avgloss 26.42, Avgreward -46.90, Epsilon 0.07, TotalStep 2052
Episode 114: Loss 51.08, Reward -29.773640632629395, Avgloss 26.67, Avgreward -46.69, Epsilon 0.07, TotalStep 2071
Episode 115: Loss 49.22, Reward -26.18405818939209, Avgloss 26.92, Avgreward -46.39, Epsilon 0.07, TotalStep 2090
Episode 116: Loss 41.19, Reward -24.322819709777832, Avgloss 27.10, Avgreward -46.09, Epsilon 0.07, TotalStep 2109
